DateTime,HerdID,MonthString,OrigMonthString,DairyCows_Total,MilkYield,TotalKWh,CoolingKWh,VacuumKWh,WaterHeatKWh,OtherKWh,CoolingType,IBDX,GWPHE,PHEProcedure
736482,3,May,May-16,90,48504,1911.403491,359.2904175,395.3554461,430.193432,726.5641952,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736512,3,Jun,Jun-16,89,42358,1760.282734,379.476259,365.8035971,381.8661871,633.1366906,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736543,3,Jul,Jul-16,87,34407,1291.8,320.8,332.2,278.7,360.1,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736574,3,Aug,Aug-16,87,35927,1308,297.1,316.7,247.1,447.1,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736604,3,Sep,Sep-16,87,27673,1178.9,252.3,323.8,261.6,341.2,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736635,3,Oct,Oct-16,87,19268,964.1,183.9,203.3,283,293.9,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736665,3,Nov,Nov-16,75,15188,960.9,130.4,168.4,301.2,360.9,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736696,3,Dec,Dec-16,75,2001,492.7,18.7,21,193.1,259.9,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736727,3,Jan,Jan-17,75,0,453.3,0,0.6,130.1,322.6,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736755,3,Feb,Feb-17,81,5360,1079.7,80.2,124.1,327.7,547.7,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736786,3,Mar,Mar-17,85,26756,1554.4,209.1,297.4,362.8,685.1,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736816,3,Apr,Apr-17,88,47161,1903.5,282.2,406.7,357,857.6,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736847,3,May,May-17,89,59051,1788.8,351.1,416.8,315,705.9,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736877,3,Jun,Jun-17,89,54159,1475.3,335.1,368.3,289.7,482.2,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736908,3,Jul,Jul-17,91,52136,1332.2,320.2,346.7,275,390.3,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736939,3,Aug,Aug-17,87,45004,1334.4,300.7,345.5,318.3,369.9,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736969,3,Sep,Sep-17,87,38569,1334.2,250.7,336.5,302.6,444.4,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
737000,3,Oct,Oct-17,87,28004,1564.921192,205.6731788,267.0927152,303.9725166,788.1827815,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
737030,3,Nov,Nov-17,87,17334,936.6006125,149.3268212,173.44939,278.8026714,335.0217298,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
737061,3,Dec,Dec-17,87,6208,703.0781955,94.6,100.9578947,270.524812,236.9954887,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735631,4,Jan,Jan-14,111,0,576.166573,NaN,22.06423358,62.01386861,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735659,4,Feb,Feb-14,132,14086,1938.6828,137.0242437,244.0629188,505.9642724,1051.631365,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735690,4,Mar,Mar-14,134,63064,2511.086425,608.3128067,383.3862185,712.818084,806.5693155,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735720,4,Apr,Apr-14,134,93288,2382.633646,847.7883333,410.1269191,658.1851337,466.53326,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735751,4,May,May-14,129,99988,2369.391263,954.5410618,432.7359328,644.1489076,337.9653613,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735781,4,Jun,Jun-14,129,84516,2183.904417,993.6343175,407.2238972,541.4636332,241.5825695,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735812,4,Jul,Jul-14,124,73310,2004.758707,896.7495281,389.2229373,478.1817143,240.6045269,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735843,4,Aug,Aug-14,124,67738,1876.708193,741.6491263,365.4681681,504.1078319,265.4830667,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735873,4,Sep,Sep-14,124,61722,1856.165497,644.5221346,357.7413625,533.5702778,320.3317223,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735904,4,Oct,Oct-14,124,41179,1406.893202,353.6375,283.986084,442.3456134,326.9240044,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735934,4,Nov,Nov-14,124,2027,547.6169875,16.72321056,25.12615491,89.59326155,416.1743605,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735965,4,Dec,Dec-14,124,0,488.6924681,0,5.805848739,17.41754622,465.4690731,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735996,4,Jan,Jan-15,116,0,NaN,0,27.62783193,18.92542031,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736024,4,Feb,Feb-15,130,18778,NaN,315.4592714,491.7311988,552.1157425,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736055,4,Mar,Mar-15,134,61896,3544.109015,857.1179332,674.0271547,755.8614454,1257.102482,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736085,4,Apr,Apr-15,134,100764,3284.353176,1105.917199,666.4831893,833.261128,678.69166,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736116,4,May,May-15,132,100321,3350.049866,1129.758737,704.6098151,820.6266891,695.0546248,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736146,4,Jun,Jun-15,132,94226,2943.709491,1105.65092,591.4156304,687.5156652,559.1272747,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736177,4,Jul,Jul-15,132,81883,2905.684767,1080.288269,628.7222446,653.6584874,543.0157661,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736208,4,Aug,Aug-15,131,67185,2877.832728,1008.716168,605.009479,710.9161681,553.1909134,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736238,4,Sep,Sep-15,131,62119,2589.318233,843.9976151,538.8733562,656.3080588,550.1392024,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736269,4,Oct,Oct-15,131,53949,2706.989825,850.5595006,556.6745724,674.0015239,625.7542285,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736299,4,Nov,Nov-15,131,33736,2667.691903,562.101783,477.8599253,602.9860079,1024.744187,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736330,4,Dec,Dec-15,131,15872,1362.915323,244.6464538,139.1401681,262.1641008,716.9645999,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736361,4,Jan,Jan-16,131,0,4225.045547,0,0,0,4225.045547,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736390,4,Feb,Feb-16,161,18023,3022.139037,303.4267337,459.9953288,618.1656486,1640.551326,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736421,4,Mar,Mar-16,158,81732,3742.457124,1017.124639,668.0730084,733.4388571,1323.820619,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736451,4,Apr,Apr-16,148,99789,3535.907575,1171.332152,678.3414871,698.4116788,987.8222572,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736482,4,May,May-16,148,112428,3608.132374,1370.675932,725.7640288,669.7743252,841.9180883,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736512,4,Jun,Jun-16,148,100679,2514.667626,1383.018699,650.7501957,653.820851,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736543,4,Jul,Jul-16,147,92387,NaN,1330.710797,666.6857755,840.4906598,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736574,4,Aug,Aug-16,146,89227,NaN,1232.7,619.2,884.3,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736604,4,Sep,Sep-16,146,59564,NaN,957,573.1,902.6,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736635,4,Oct,Oct-16,146,58944,NaN,893.3,586.7,974,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736665,4,Nov,Nov-16,141,44436,NaN,694.6,563.7,891.1,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736696,4,Dec,Dec-16,141,21137,NaN,345.3,289.7,566.3,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736727,4,Jan,Jan-17,129,0,NaN,0,0.1,42.8,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736755,4,Feb,Feb-17,154,8756,NaN,234.3,368.7,627.9,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736786,4,Mar,Mar-17,163,69690,NaN,910.9,757.4,962.5,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736816,4,Apr,Apr-17,163,110619,NaN,1161.4,714.7,830.6,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736847,4,May,May-17,158,126512,NaN,1464.3,770.5,763,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736877,4,Jun,Jun-17,158,120179,NaN,1369.2,665.7,685.4,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736908,4,Jul,Jul-17,158,113084,NaN,1391.3,663.8,783.1,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736939,4,Aug,Aug-17,156,89707,NaN,1196.8,646.5,680.5,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736969,4,Sep,Sep-17,156,73195,NaN,1038.2,626.8,643.4,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
737000,4,Oct,Oct-17,156,60187,NaN,891.6523179,620.4099338,689.0665563,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
737030,4,Nov,Nov-17,151,39873,NaN,636.3830205,483.4434497,604.300361,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
737061,4,Dec,Dec-17,151,11128,NaN,212.0646617,124.7466165,231.9330827,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735631,5,Jan,Jan-14,115,0,79.10792135,NaN,17.71824818,4.178832117,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
735659,5,Feb,Feb-14,130,12045,1085.410495,220.3094972,422.7142857,192.1142538,250.2724582,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
735690,5,Mar,Mar-14,136,66670,2108.023597,747.2527731,595.7001008,307.7133154,457.3574073,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
735720,5,Apr,Apr-14,127,68368,2025.705764,914.4692147,514.1351858,291.8037513,305.297612,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
735751,5,May,May-14,125,84601,2067.78871,973.8271169,546.8508908,296.998924,250.111778,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
735781,5,Jun,Jun-14,125,73741,2045.519514,1029.514444,474.2937131,251.6492703,290.062086,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
735812,5,Jul,Jul-14,125,70008,1885.866532,865.7814516,502.7295204,264.8557498,252.4998104,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
735843,5,Aug,Aug-14,125,58188,1615.442641,661.244086,476.6802017,260.3622857,217.1560677,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
735873,5,Sep,Sep-14,125,51449,1570.345069,590.8050694,517.828319,238.6277492,223.0839319,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
735904,5,Oct,Oct-14,124,34113,1399.940188,405.1721102,446.7500504,327.2296471,220.7883805,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
735934,5,Nov,Nov-14,112,396,550.2,13.20916667,0,45.6475165,491.3433168,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
735965,5,Dec,Dec-14,106,0,NaN,0,0,4.304336134,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
735996,5,Jan,Jan-15,106,0,461.4061728,0,4.504537815,36.62225558,420.2793794,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736024,5,Feb,Feb-15,129,11108,1173.144453,212.2731644,419.9683662,299.2337179,241.6692042,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736055,5,Mar,Mar-15,131,49592,2020.561414,629.9753701,632.4914427,361.5819672,396.5126344,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736085,5,Apr,Apr-15,131,90292,2192.235003,968.1953215,551.8248727,327.0425803,345.1722281,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736116,5,May,May-15,131,102630,2249.010417,941.8163642,585.7901176,366.9929388,354.410996,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736146,5,Jun,Jun-15,131,88030,2083.969295,950.8598611,525.1466481,299.9162613,308.0465243,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736177,5,Jul,Jul-15,131,73728,1958.773244,812.7458333,506.1098487,297.5997983,342.3177633,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736208,5,Aug,Aug-15,131,64931,1910.983401,721.7847446,518.1219496,289.1855365,381.8911698,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736238,5,Sep,Sep-15,131,59197,1853.085972,587.0073611,527.8494616,282.2917999,455.9373496,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736269,5,Oct,Oct-15,129,52818,1721.856384,448.4506384,525.7061197,312.0190989,435.6805274,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736299,5,Nov,Nov-15,129,31481,1409.989939,330.8819295,434.8484862,304.3376317,339.9218912,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736330,5,Dec,Dec-15,129,10696,596.100336,121.3222185,132.6336134,164.6211163,177.5233877,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736361,5,Jan,Jan-16,128,0,157.6058468,0,23.02319328,37.53637136,97.04628213,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736390,5,Feb,Feb-16,151,20269,1675.106293,235.8539705,467.7036292,591.0485981,380.5000949,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736421,5,Mar,Mar-16,153,82703,2309.551075,555.7598655,576.0803361,726.4879032,451.2229704,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736451,5,Apr,Apr-16,153,89120,2215.106602,634.0800556,536.4306569,656.0831828,388.5127065,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736482,5,May,May-16,140,91827,2216.112,805.951699,555.5054194,480.2587379,374.3961437,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736512,5,Jun,Jun-16,135,89240,2108.588,815.048301,517.4945806,337.4412621,438.6038563,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736543,5,Jul,Jul-16,135,77188,1931.5,706.1,498.8,333.9,392.7,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736574,5,Aug,Aug-16,134,62937,1836.5,662.3,464.7,316.3,393.2,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736604,5,Sep,Sep-16,132,51950,1665.3,533.8,473.4,316,342.1,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736635,5,Oct,Oct-16,132,43891,1721.5,419.3,473.1,355.7,473.4,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736665,5,Nov,Nov-16,132,29318,1640.8,285.7,472.5,365.5,517.1,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736696,5,Dec,Dec-16,120,15736,1155.5413,176.7,256.8568697,185.4686969,536.5157331,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736727,5,Jan,Jan-17,120,0,207.2587004,0,0.043130312,2.431303116,204.7842669,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736755,5,Feb,Feb-17,135,14281,1995.4,188.4,364.3,291.8,1150.9,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736786,5,Mar,Mar-17,141,78353,2724.9,526.2,566.6,283.6,1348.5,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736816,5,Apr,Apr-17,139,95516,2443.4,709.55,516.9,249.8,967.15,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736847,5,May,May-17,132,99355,2391.766667,824.25,548.5,286.9,732.1166667,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736877,5,Jun,Jun-17,132,86340,2037.633333,766.5,525.5,260.2,485.4333333,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736908,5,Jul,Jul-17,129,76983,2011.9,778.4,515.9,240.3,477.3,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736939,5,Aug,Aug-17,129,71237,1850.1,716.5,515.6,251.3,366.7,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
736969,5,Sep,Sep-17,129,54567,1697.2,531.6,493.4,246,426.2,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
737000,5,Oct,Oct-17,128,45961,1807.673446,501.2945373,517.5550725,241.6443503,547.1794862,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
737030,5,Nov,Nov-17,128,31213,1600.643095,429.8332822,437.6990629,251.3819655,481.7287844,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
737061,5,Dec,Dec-17,118,12712,968.2834586,173.5721805,175.4458647,183.3736842,435.8917293,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Not Recycled
735631,6,Jan,Jan-14,132,53933,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735659,6,Feb,Feb-14,133,54848,1258.498896,462.9594272,426.8625082,227.9809276,140.6960329,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735690,6,Mar,Mar-14,127,78833,1417.43774,536.2559233,505.4012294,210.5604677,165.2201194,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735720,6,Apr,Apr-14,141,93311,1557.977065,620.2818295,562.2424627,179.6684941,195.7842785,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735751,6,May,May-14,157,107406,1624.73674,674.6530914,573.3776134,189.3907899,187.3152447,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735781,6,Jun,Jun-14,157,93400,1611.559375,726.1520486,540.7629038,173.1516697,171.4927529,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735812,6,Jul,Jul-14,156,87971,1511.722891,762.4681008,527.8460312,65.36584874,156.04291,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735843,6,Aug,Aug-14,156,85068,1366.654301,676.4079355,519.7787206,20.22036975,150.2472756,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735873,6,Sep,Sep-14,156,66239,1272.799602,625.2236777,477.9107816,30.53178187,139.1333606,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735904,6,Oct,Oct-14,156,57896,1199.502923,550.3696237,472.3758655,31.02083333,145.7366009,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735934,6,Nov,Nov-14,155,49697,1069.418579,445.2366584,432.1203242,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735965,6,Dec,Dec-14,158,47992,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735996,6,Jan,Jan-15,158,50062,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736024,6,Feb,Feb-15,183,58358,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736055,6,Mar,Mar-15,182,46270,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736085,6,Apr,Apr-15,170,122564,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736116,6,May,May-15,169,115706,1683.645288,840.9113831,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736146,6,Jun,Jun-15,172,108302,NaN,3176.32124,888.1982578,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736177,6,Jul,Jul-15,172,101834,NaN,752.7528562,894.6012101,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736208,6,Aug,Aug-15,172,87165,NaN,716.2620713,882.9895126,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736238,6,Sep,Sep-15,167,78290,NaN,625.6171528,771.2027787,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736269,6,Oct,Oct-15,167,66157,NaN,570.3745882,768.9746555,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736299,6,Nov,Nov-15,167,56201,NaN,477.1571709,716.1538092,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736330,6,Dec,Dec-15,167,53045,NaN,436.0392605,611.8163361,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736361,6,Jan,Jan-16,174,50200,NaN,388.9612231,635.9444887,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736390,6,Feb,Feb-16,193,74025,NaN,465.2339799,758.8171038,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736421,6,Mar,Mar-16,186,105368,NaN,676.1271169,829.0135171,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736451,6,Apr,Apr-16,174,135436,NaN,832.3440389,905.4709072,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736482,6,May,May-16,NaN,147428,NaN,1048.133813,975.6705036,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736512,6,Jun,Jun-16,NaN,138483,NaN,977.3661871,954.9294964,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736543,6,Jul,Jul-16,NaN,135560,NaN,1002.5,972.3,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736574,6,Aug,Aug-16,NaN,110687,NaN,860.5,908.5,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
